id,created_at,retweet_count,text
933579680245886977,2017-11-23 06:15:15,9,"Learn more about @iiit_hyderabad AI/ML Program @ https://t.co/ADm3KMBE8Y 
""AI will add 2.3 million jobs by 2020"" ~ Gartner. 
AI/ML Advanced Certificate Program launched by IIIT-H ML Lab for software professionals. 15 Weekends | Starting Jan 5. https://t.co/hR9e5iforu"
931010891989991425,2017-11-16 04:07:48,1,Interesting insights from @iiit_hyderabad professor @rameshl1 on how new technologies are changing the job market https://t.co/spkorTZimV
930455198203445248,2017-11-14 15:19:40,1,Prof Vishal Garg's first of its kind book on Building Energy Simulation hits the stands https://t.co/0vVCQiRKOa
928503876633763841,2017-11-09 06:05:49,3,"Open House on @iiit_hyderabad's various research centres and academic programs, with a special focus on ongoing PhD ECE CSE admissions on Monday 13th Nov 5:30pm. Everyones invited. Register now https://t.co/43pCfis670 https://t.co/qDx68uq5Yu"
928173979881259008,2017-11-08 08:14:56,6,It's great to see our alumni making an impact. Congratulations @commutapp for getting selected to in the MAN Truck &amp; Bus Impact Accelerator program https://t.co/LqgXDyE5HE
927168550946476034,2017-11-05 13:39:43,3,"@iiit_hyderabad 10+ year Alumni Meet is here!
Date: 23 Dec, '17
Register: https://t.co/3Ij6S5Jk8E
Alumni Portal:  https://t.co/QYNOrCTbpE https://t.co/EbuV2tNfQx"
926375933476405248,2017-11-03 09:10:08,5,"If you're a company or individual looking to understand the latest advances in AI and how to put them to use, this is a must go https://t.co/GaZDio6oup"
925953110207430656,2017-11-02 05:09:59,1,RT @UniAlliance: @JoJohnsonUK .@oxford_brookes &amp; @iiit_hyderabad to collaborate on Residential building energy demand reduction in India (R…
925952022339129344,2017-11-02 05:05:40,7,"Build AI/ML applications, @iiit_hyderabad ML Lab, 4-month weekend program for IT professionals. More details - https://t.co/rXVnUqThWi https://t.co/K5K8SfaLKN"
925652647276769280,2017-11-01 09:16:03,5,Admissions for PhD progammes in CSE and ECE are open till 25 November 2017. More details at https://t.co/JVJwNShky4 https://t.co/fSQtoJuYV3
923786599816507392,2017-10-27 05:41:03,3,@iiit_hyderabad's 2-day workshop is all set to create awareness about gender-related issues on campus. https://t.co/1enRPjB1wn
923628296872398850,2017-10-26 19:12:00,4,@iiit_hyderabad gender sensitization committee is hosting a workshop on gender awareness on diverse and important issues! https://t.co/KwLoIUzw4y
923627341070221313,2017-10-26 19:08:12,18,RT @devvarma: Cool AI/ML technology from @iiit_hyderabad to detect the conditions of the roads using Computer Vision https://t.co/1X6ntCiR3S
916916478032494592,2017-10-08 06:41:38,14,IIIT Hyderabad is hosting @hydPython PyConf 2017.  #PyConfHyd https://t.co/E4u8xOUbPe
914241979298455553,2017-09-30 21:34:08,5,"Congratulations to the @ecell_iiithyd and @ecell_iith for successfully conducting Megathon'17, the largest student-run hackathon in the city https://t.co/iIc2CDKV2v"
914240393406849024,2017-09-30 21:27:50,4,"RT @devvarma: None other than Jim Foley, pioneer of computer graphics, will be at @iiit_hyderabad for KCIS distinguished talk. Oct 6th. htt…"
913469854115434497,2017-09-28 18:25:59,2,RT @felicity_iiith: The Official Felicity 2017 Aftermovie | Forever Young: https://t.co/WSEZtD8Xsk via @YouTube
913469404188250112,2017-09-28 18:24:12,5,RT @ecell_iiithyd: #megathon https://t.co/IqfT5BQq6S
913468742146736130,2017-09-28 18:21:34,4,"RT @ecell_iiithyd: Congrats to team Not my forte, comprised of Vishal Gupta and Shivam Khandelwal for attaining the position of Winners for…"
910642885988466688,2017-09-20 23:12:37,3,"RT @ecell_iiithyd: IIIT Hyderabad to host Megathon 2017, the largest student Hackathon in Hyderabad  https://t.co/3qWtgPFQS0 via @India Edu…"
910642823724097536,2017-09-20 23:12:22,5,RT @ecell_iiithyd: Largest student hackathon at IIIT-Hyderabad https://t.co/iNQLpQdpBP
910642228942356480,2017-09-20 23:10:00,0,https://t.co/UfpVIQaaxM
910593320920875008,2017-09-20 19:55:40,0,Get to participate in Megathon and win prizes. https://t.co/Fmsy2mfvVH
909793377184391168,2017-09-18 14:56:58,0,"Jessica Lynn,founder of ""Your True Gender"",was in campus to raise awareness on Trans* issues and about her journey and struggle. https://t.co/T9nGEv9I8A"
909787933963464704,2017-09-18 14:35:21,4,"RT @ecell_iiithyd: We are proud to announce CIE@IIITH as the Ecosystem Partner for Megathon'17.

 #megathon17
 
 #meet_ideate_hack https://…"
908751376653500417,2017-09-15 17:56:26,3,"RT @iiithf: Training program on #GST by Vaishali Malhotra, Joint Director, NACIN, Hyderabad @iiit_hyderabad . Register now at https://t.co/…"
908751291790237696,2017-09-15 17:56:06,3,"RT @iiithf: Join us for the talk by Prof. Jitendra Malik @iiit_hyderabad . Register at https://t.co/v8Ca64AOoQ 
#IIITHF #UTSAHTalk https://…"
907647557106413569,2017-09-12 16:50:15,1,"Magon Ramsaysay winner,Carnatic musician @tmkrishna delivered a lecture on Private space- singer's workshed. 
https://t.co/AVW209T3qv"
906520360576630785,2017-09-09 14:11:10,1,RT @rameshl1: Utsah Meetup 7th Edition on Robotics. With Prof Madhava Krishna and Kisshhan Psv https://t.co/9AVOJTpAUt
906273106271977472,2017-09-08 21:48:40,1,RT @jaywantg: @tmkrishna on privacy of musicians @iiit_hyderabad @DeccanChronicle @rmafoundation @DecemberSeason https://t.co/xCnxV84vsV
906272487905738752,2017-09-08 21:46:13,5,"RT @iiithf: Apply now to Avishkar at https://t.co/uAViCUmdQG
Partner: @thatscocreation @iiit_hyderabad &amp; IIIT-H Seed Fund https://t.co/A6G5…"
905025606835781633,2017-09-05 11:11:33,3,RT @devvarma: Privacy is not a castle not a prison it is home-profound reflections by @tmkrishna. His lecture @iiit_hyderabad is as intense…
904273720927174656,2017-09-03 09:23:50,6,RT @devvarma: Super thrilled to host @tmkrishna at @iiit_hyderabad for a distinguished lecture on Privacy and the Public Gaze - A Singer's…
903941924947558401,2017-09-02 11:25:23,6,IIIT Hyderabad is hosting @tmkrishna for a distinguished lecture on Privacy and Public gaze- A singer's reflection on 4th Sept 2017. https://t.co/wo4SN50izu
903321140189306882,2017-08-31 18:18:37,0,"@CarnegieMellon Professor Jamie Carbonell speaking on ""Advances in Machine Learning &amp; Big Data with Industrial Applications"" @iiit_hyderabad https://t.co/WBMfiqSHDS"
902961138702225411,2017-08-30 18:28:06,6,"@CarnegieMellon Professor Jamie Carbonell speaking on ""Advances in Machine Learning &amp; Big Data with Industrial Applications"" @iiit_hyderabad https://t.co/c54MgpWepl"
902099884039331840,2017-08-28 09:25:47,5,RT @commutapp: Proud to be a part of this season's #football team of @iiit_hyderabad as the official sponsors. All the best boys! #Commut #…
897148419990446080,2017-08-14 17:30:26,2,RT @HiHyderabad: IIIT-Hyderabad graduates get Rs 13 lakh-Rs 18.8 lakh salary offers https://t.co/qit9zhgjE1 @iiit_hyderabad #Hyderabad
896996506057691136,2017-08-14 07:26:47,7,IIIT Hyderabad had its 16th convocation and graduated 473 of its  students. @drreddys CEO G.V Prasad graced the event as the chief guest. https://t.co/9kSkgkEbNC
896537186207645696,2017-08-13 01:01:36,1,RT @rameshl1: Dr Reddys GV Prasad delivering the convocation address. #iiithyderabad. One interesting journey! So grounded and humble. http…
896282254090973184,2017-08-12 08:08:36,0,"The 16th Convocation is being livestreamed 2:00 PM IST onwards!

Don't miss a single moment:

https://t.co/tfOuzmuX0l"
896274437384830976,2017-08-12 07:37:32,4,IIIT Hyderabad | 16th Convocation Live: https://t.co/TMnpvee2CM via @YouTube
896093185239203841,2017-08-11 19:37:18,0,"Stay tuned at 2:00 PM IST tomorrow for the livestream. Our alumni, parents or students can watch it at: https://t.co/4phO3WfjbF"
896092622971731968,2017-08-11 19:35:04,0,"Shri. G. V. Prasad, CEO, Dr. Reddy's Laboratories Ltd. will deliver the convocation address."
896092353684881408,2017-08-11 19:34:00,3,"The 16th Convocation of IIIT Hyderabad will be held on12th August,2017 at Global Peace Audi, Brahmakumaris Shanti Sarovar, Gachibowli Hyd. https://t.co/xIlMAUSIHU"
893362738864332800,2017-08-04 06:47:29,1,"UG1 students participate in tree plantation drive at @iiit_hyderabad. Technology never stands alone, it is with nature! https://t.co/oJknmVkxWP"
892520661461024768,2017-08-01 23:01:22,11,"#PullelaGopichand addressing the BTech first year students today during their Induction Program at IIIT Hyderabad.
https://t.co/msbEapMAa7 https://t.co/6kSfHdD376"
892442143964319744,2017-08-01 17:49:22,0,"@pullelagopicha1 addressing the BTech first year students today during their Induction Program at IIIT Hyderabad.
https://t.co/msbEaq4byH https://t.co/ji9f8BAvzG"
892439144210718720,2017-08-01 17:37:27,0,"@pullelagopicha1 addressing the BTech first year students today during their Induction Program at IIIT Hyderabad.
https://t.co/7IYhItduFB https://t.co/4H5OBiUljB"
892436001125265408,2017-08-01 17:24:57,0,The Induction Program for the first year https://t.co/RQcnR7xz19 students got under way fabulously with (cont) https://t.co/msbEaq4byH
891996924869435392,2017-07-31 12:20:14,2,"@iiit_hyderabad welcomes its newest members, the UG and PG 2017 batch, Ph.D. and PGSSP students. Hope this college provides fond memories!!! https://t.co/W3Bs5PwDUx"
891552309083123712,2017-07-30 06:53:29,8,"RT @kaiinos: Our work in The Hindu @THexplains https://t.co/6fnHBsQl3y 
Thank you @iiithf @iiit_hyderabad and @OSGeo for the support. https…"
891550308274323457,2017-07-30 06:45:32,9,RT @qualcomm_in: (Part 2)  Qualcomm Innovation Fellowship 2017 winners:@iitkharagpur &amp; @iiit_hyderabad! Congratulations! https://t.co/AyPuW…
888265063009734656,2017-07-21 05:11:08,0,@iiit_hyderabad  organized Student Tech Education Program to promote computer science education in schoolchildren. https://t.co/v6OzrKkjTl https://t.co/Od3WcIfJ64
887814306707853312,2017-07-19 23:20:00,5,"RT @Kurmanath: Invesco signs Co-Innovation MoU with @iiit_hyderabad . To work in #AI , #MachineLearning , #PredictiveAnalytics .
#Artificia…"
885752679103844353,2017-07-14 06:47:49,1,"@businessline did a story on #tech4social initiative by @iiit_hyderabad #CIE for social #startups. Read here:
https://t.co/5aoGbQNGjP"
877538533765824513,2017-06-21 14:47:44,1,A paper published by Harish Yenala and Dr. Manoj Chinnakotla won the best paper award at PAKDD 2017. The paper here: https://t.co/RBQhT7LsTg https://t.co/tQ3JDHGhyy
877160142856347655,2017-06-20 13:44:09,12,"@iiit_hyderabad has the highest number of selections into #GSoC 2017, fourth time in a row. Read: https://t.co/nEUnjn5gHD
Congrats students! https://t.co/HHv6ZgZjkA"
873447204484034560,2017-06-10 07:50:16,6,RT @AINewsFeed: Collaborating with IIIT-H to combat abusive language through deep learning – The Microsoft India D... https://t.co/Q22XtKr0…
873429294374047744,2017-06-10 06:39:05,3,Announcement: Application portal for counseling through JEE Main will be reopened at 8:00 AM on June 11th and closed at 5:00 PM on June 13th
873428043246833664,2017-06-10 06:34:07,1,"Admissions : Application portal is being reopened from 11th to 13th June

Read: https://t.co/2PDkJsn8yj"
871308466047950848,2017-06-04 10:11:41,4,RT @devvarma: Hearty Congratulations @rameshl1 for receiving the @telangana state award for Championing the Cause of Start-ups @iiit_hydera…
871308088950759425,2017-06-04 10:10:11,1,RT @HydTimes: @iiit_hyderabad professor wins prestigious award from @MinIT_Telangana https://t.co/9SvBZMLtis
871006422351454213,2017-06-03 14:11:28,1,"Robotics Research Center, @iiit_hyderabad develops modular stair climbing #robots split into smaller bots. Read: https://t.co/yEcd5tcedS"
870568607331176448,2017-06-02 09:11:45,1,Telangana: KTR presents awards for services in IT and ITES https://t.co/lf5eCBF2kV
869866499254607872,2017-05-31 10:41:49,0,Championing the startup cause! https://t.co/maqL5h2qoU
869219118657830912,2017-05-29 15:49:21,1,Dr. Shreyas Saxena gave a talk on Convolutional Neural Fabrics on 23rd May. Dr. Saxena is is soon to join as a researcher at Apple AI. #AI
869199943906414592,2017-05-29 14:33:10,0,"Applications for admission through JEE Mains is open for aspirants. The last date for applying is  to June 5, 2017. https://t.co/oPTllgfB5b https://t.co/xk8aZUUfA6"
868413094543859713,2017-05-27 10:26:30,15,RT @ponguru: Registration open! #SummerSchool on #Privacy and #Security in #OnlineSocialNetworks. Register at https://t.co/oMcjDdqwmd #Prof…
868412733850402816,2017-05-27 10:25:04,4,RT @ponguru: Prof. Anupam joshi @ebiquity @UMBCCC will attend and speak #PSOSMatIIITH Register https://t.co/eFuW6zwSzG Please help spread!…
868411491287879680,2017-05-27 10:20:08,4,RT @TeamIndus: Bhat Dittakavi from 'Bhat's notes' catches up with our team during Moonshot session at Utsah in @iiit_hyderabad : https://t.…
867628687344062465,2017-05-25 06:29:33,1,RT @HappHopper: IIIT Hyderabad plans to introduce a co-innovation hub for #startups to start &amp; expand their business. https://t.co/tUNDCyFt…
867431921520787456,2017-05-24 17:27:40,0,@TeamIndus @TeamIndusLead @iiithf
864443191017168897,2017-05-16 11:31:31,2,"RT @iiithf: Register for the HPPA Open House Session at https://t.co/RpHSg7qZSV . 
#IIITHF #HPPA https://t.co/loKVop60h9"
864431979697119232,2017-05-16 10:46:58,1,"RT @rameshl1: Idea to startup in days NOT months
 
The Fastapps Startup Accelerator, a joint initiative by IIIT-H and  Pramati... https://t…"
864399279254884352,2017-05-16 08:37:02,2,"@iiit_hyderabad creates seed fund network to invest in tech #startups for #AI, #robotics, etc at CIE
https://t.co/Z2XrAJ824B via @indiatoday"
864396335314874368,2017-05-16 08:25:20,0,Hardware Product Prototyping Accelerator Program launched! #robtics #IoT https://t.co/trK8j5mr3Z
864393478071099392,2017-05-16 08:13:59,0,"Dr. Owen Rambow, Senior Research Scientist at @Columbia, gave lecture on syntax representation. Read here:
 https://t.co/QwgIsEc8zi
#NLProc"
864391031298682880,2017-05-16 08:04:16,0,"Farewell to our UG 2K13 batch. Best of luck for your future, which we know is going to be prosperous. @iiit_hyderabad is proud of you all! https://t.co/2hKtsnyUOq"
864387338616655873,2017-05-16 07:49:35,0,Bidding goodbye to our 2K15 batch of PG students. All the best for your future endeavors. Hope you had a good time here at @iiit_hyderabad https://t.co/Mr0rOk2u3w
864384243270635520,2017-05-16 07:37:17,1,"Robotics Research Center presents 3 breakthroughs at @IEEEorg flagship Robotics Conference:
Rise of the machines https://t.co/oDha4knJMP"
862611631921954816,2017-05-11 10:13:34,1,RT @iiithf: Register to the Tech4Social Open House Session @ https://t.co/dWf9caK18i @surgeimpact https://t.co/QJFdXH2aCv
859605360331505664,2017-05-03 03:07:43,4,"RT @varindiamag: @PramatiConnect and @iiit_hyderabad to set up co-innovation hub 
See more at: https://t.co/FUghkFHPKt https://t.co/xGmEHxk…"
858301860460888065,2017-04-29 12:48:04,3,RT @TheOfficialACM: @iiit_hyderabad researchers are working on an AI system to detect the presence of hate speech in tweets. https://t.co/B…
857648233778094080,2017-04-27 17:30:47,1,https://t.co/CCaEJEnXwx
857647497107329024,2017-04-27 17:27:52,5,RT @TOIHyderabad: IIIT-H team develops hate speech detector to track offensive tweets https://t.co/87xoZ3KEmJ
857647430623346689,2017-04-27 17:27:36,3,"RT @StartUpNews101: Two IIIT-Hyderabad students create coupons startup
https://t.co/ELZbTvUTyH
#Startup #News #Tech"
857094073240485890,2017-04-26 04:48:45,2,IIIT-H team develops hate speech detector to track offensive tweets. https://t.co/n16CPNXlIB via @TOIHyderabad
856078431343095808,2017-04-23 09:32:57,6,"RT @CNNnews18: IIIT-Hyderabad announced the creation of a seed fund network to invest in startups in its incubator and elsewhere. 

https:/…"
855100361354362880,2017-04-20 16:46:27,4,"RT @iiithf: Last date to apply for DISHA programme is 30th April, 2017. 

Apply at https://t.co/LxQkdTrvFz 

#IIITHF #DISHA https://t.co/Hg…"
854744500270268417,2017-04-19 17:12:23,1,RT @rameshl1: 4th cohort of CIE@IIITH's Avishkar- Deeptech Accelerator program. Calling applications from early stage deeptech... https://t…
853658779488927744,2017-04-16 17:18:07,2,RT @unityarvind: Awesome to meet #VR #AR enthusiasts @iiit_hyderabad and give a talk on best practices. Thank you @ImaginateNEWS for inviti…
853658733729112064,2017-04-16 17:17:56,18,RT @stpiindia: .@iiit_hyderabad Foundation calls for entries for #incubator programme https://t.co/AgKAWZwrSy
851457832272617473,2017-04-10 15:32:21,13,RT @ponguru: .@facebook event for our #summer #school on #Privacy and #Security in #SocialMedia @iiit_hyderabad https://t.co/gXGdh07FPe htt…
850225909269274626,2017-04-07 05:57:07,3,RT @SERC_IIITH: NewReal is an introductory level #AR and #VR #workshop organised at @iiit_hyderabad on 15th April. Know more &amp; apply https:…
850003728471998465,2017-04-06 15:14:15,10,RT @devvarma: Our paper on Hate Speech Detection voted best poster presentation at @www2017Perth @iiit_hyderabad #ProudMoment #www2017 Cong…
849547356743905283,2017-04-05 09:00:48,1,"RT @felicity_iiith: The Lego Movie | Felicity, IIIT Hyderabad: https://t.co/wN3YBlxbZd via @YouTube"
849194371345825793,2017-04-04 09:38:10,15,"IIIT-H team makes it to ACM-ICPC world finals!
https://t.co/UxwPHBMd6L"
848896980453425152,2017-04-03 13:56:26,4,"RT @iiithf: UG/PG students apply to DISHA at https://t.co/F31MsJAP9T. Dedicated programme, 50k prize and seed fund upto 5 Lakhs. Apply soon…"
848872741390307328,2017-04-03 12:20:07,3,"RT @ibtimes_india: IIIT Hyderabad enters #ACMICPC World Finals

@ICPCNews @iiit_hyderabad
 https://t.co/nQdabiJfi1"
846340804377399296,2017-03-27 12:39:06,4,"Applications for IIIT Hyderabad's School Outreach Program, STEP are now open at https://t.co/nbBB7en4zB https://t.co/AebVvv5YXy"
846332170629111810,2017-03-27 12:04:48,0,The US Consulate as part of the Fulbright Outreach Program visited IIIT-H on March 24 to conduct a seminar on the Fulbright Fellowship. https://t.co/zQiTaW9DtD
844500050831040514,2017-03-22 10:44:36,0,"IIIT-H Foundation Launches Disha – A Deep-Tech Products’ Summer Programe For UG/PG students
https://t.co/WsYgNYb1Ol"
841111462257016832,2017-03-13 02:19:34,0,"Hello All! On behalf of SPIC MACAY (Hyderabad chapter) and Cultural Committee, IIIT-H invites you all to a (cont) https://t.co/j9Bx9sxJKT"
840152988735815680,2017-03-10 10:50:56,1,"IIIT Hyderabad was a host to Dr. Owen Rambow, Senior Research Scientist at Center for Computational Learning (cont) https://t.co/PDNB3VWm2u"
840150293031473155,2017-03-10 10:40:13,1,"IIIT Hyderabad hosted Prof Ram Puniyani who delivered a talk on "" Challenges to Indian Democracy"". Prof. (cont) https://t.co/jebtEUqSFp"
840149303800741888,2017-03-10 10:36:17,2,IIIT Hyderabad along with faculty coordinator Dr Tejaswini Madhadushi conducted an LGTBQ panel discussion on (cont) https://t.co/bYfMZYdiLx
840144769464516608,2017-03-10 10:18:16,0,"CCNSB organized their 6th Annual symposium on ""Current Trends in Computational Natural Sciences (CTCNS)"" on (cont) https://t.co/zPsucVMgIx"
840139569085333506,2017-03-10 09:57:36,1,"IIIT-Hyderabad hosted a Distinguished Lecture by Prof Mahan Mj, School of Mathematics, TIFR, Mumbai who (cont) https://t.co/7lTdwVDO6z"
839902288109953024,2017-03-09 18:14:44,0,@rameshl1 Prof. @iiit_hyderabad talks about how Vizag is becoming a finnovation capital. https://t.co/SbFqdO4hDt
839451009252388864,2017-03-08 12:21:31,1,"@BeScholr, one of @iiithf's AVISHKAR startups just got featured on @thenewsminute. Congratulations! https://t.co/sD8zb6gnNe"
839419345797173252,2017-03-08 10:15:42,3,RT @iiithf: CIE@IIITH v2.0.. in its new avatar of being Indias first deep-tech incubator. Launch on March 15. visit https://t.co/gSvlWZLchZ…
839419300070871040,2017-03-08 10:15:31,2,"RT @iiithf: CIE@IIITH Launches ""UTSAH"" a new initiative to connect startups, Research and Industry. More details soon.. https://t.co/Ebxyuy…"
837386794328961025,2017-03-02 19:39:04,2,"'Language Use in Written Dialog: Beliefs, Gender, Social Networks, and Power'  by Dr Owen Rambow of @columbia at IIIT-H on March 3, 2017. https://t.co/kbPLsMnvUg"
836839122572541953,2017-03-01 07:22:49,0,"Kohli Center on Intelligent Systems (KCIS), IIIT Hyderabad and IT, Electronics &amp; Communications Dept, Govt. (cont) https://t.co/v1A1WyADmB"
836838200807198720,2017-03-01 07:19:09,0,OSDG of IIIT Hyderabad and Drupal Hyderabad organised a Code Sprint event this Saturday 25th of February at (cont) https://t.co/BxaK68Yc2b
836491554516684800,2017-02-28 08:21:42,1,RT @devvarma: Measuring social good using AI - talk by  prof mark fox as part of KCIS distinguished talk series @iiit_hyderabad https://t.c…
836279663022374912,2017-02-27 18:19:43,0,IIIT Hyderabad conducted its 16th R&amp;D Showcase on 18th and 19th February 2017. https://t.co/8QR2uaFQMo
836279082149109763,2017-02-27 18:17:25,0,IIIT Hyderabad conducted its 16th R&amp;D Showcase on 18th February 2017. The annual flag-ship event of IIIT (cont) https://t.co/JdLrql8swa
836200686031265794,2017-02-27 13:05:54,3,"IIIT Hyderabad organized a Carnatic music concert by TK.Sisters (Dr.Saroja, Sujatha) on 23rd of February. https://t.co/vevpNwWz5k"
836199388334665732,2017-02-27 13:00:44,0,"IIIT Hyderabad organized a Carnatic music concert by TK.Sisters (Dr.Saroja, (cont) https://t.co/IVMHjpVBd5"
836197773678563329,2017-02-27 12:54:19,0,"IIIT-H hosted talk by Dr. Vinay on ""Performance improvement of Low Power LNA using novel PVT compensation circuit &amp; current-reuse technique"" https://t.co/CzKc4wgQza"
836196981437517824,2017-02-27 12:51:10,0,"IIIT Hyderabad was a host to Dr. Vinay who delivered a talk on """"Performance improvement of Low Power LNA (cont) https://t.co/b5Gwowgjsv"
835054806574092289,2017-02-24 09:12:35,9,RT @ponguru: Will co-organize Summer School on Privacy &amp; Security in Online Social Networks @iiit_hyderabad July 3 - 7 https://t.co/Mb0LyOa…
834649449536237568,2017-02-23 06:21:50,2,RT @rameshl1: IIIT Hyderabad Foundation is announcing a summer programme for students to help built the next big deep-tech... https://t.co/…
834466170057027584,2017-02-22 18:13:33,9,RT @helpnetsecurity: Detecting PLC malware in industrial control systems - https://t.co/esmAz4enVh - @iiit_hyderabad @WaterfallSecure @sutd…
834418404211716096,2017-02-22 15:03:44,1,IIIT Hyderabad was a host to Srinivas Katipamula of Pacific Northwest National Laboratory who delivered a (cont) https://t.co/wW44OgYwUx
834413703487483906,2017-02-22 14:45:04,1,"IIIT Hyderabad in association with Student Technology Education Program (STEP) and Lean In, IIIT Hyderabad (cont) https://t.co/4v0g0Nj8Bt"
834409934057975808,2017-02-22 14:30:05,3,"IIIT invites you to a Carnatic music concert by TK.Sisters  on 23rd Feb at 5:30PM, in Saranga  Hall (119), Nilgiris Building, IIIT-H campus. https://t.co/yMGagl9907"
832551609691279360,2017-02-17 11:25:46,5,"IIIT Hyderabad will be conducting it's 16th R&amp;D Showcase 2017 on  February 18-19, 2017 (Saturday and Sunday), from 10 AM to 5 PM. https://t.co/G2U1BYCapr"
832551376198758400,2017-02-17 11:24:50,0,"IIIT Hyderabad will be conducting it's 16th R&amp;D Showcase 2017 on February 18-19, 2017 (Saturday and Sunday), (cont) https://t.co/YdkExhuzLf"
830092319965589504,2017-02-10 16:33:26,1,"IIIT-H was a host to Prof Nivedita Menon who delivered a talk on ""Is science a 'culture'? Feminist  deconstruction of objectivity"". https://t.co/EzFwMWA41S"
830092239594541057,2017-02-10 16:33:06,0,"IIIT Hyderabad was a host to Prof Nivedita Menon of Centre for Comparative Politics and Political Theory, (cont) https://t.co/Fq18BCVe4B"
829314412313972739,2017-02-08 13:02:18,0,"Register for Girls Code Camp ""Hack Day 2.0"" over here:  https://t.co/5d95W0PCNN https://t.co/OnA4kwaOru"
829314089352577025,2017-02-08 13:01:01,2,"IIIT Hyderabad is pleased to announce that Student Technology Education Program (STEP) and Lean In, IIIT (cont) https://t.co/NpLjd6xS82"
826342807984021504,2017-01-31 08:14:12,0,"IIIT Hyderabad will be hosting Prof Nivedita Menon of Centre for Comparative Politics and Political Theory, (cont) https://t.co/gt1Vvw1eM0"
826342666900107265,2017-01-31 08:13:39,3,"IIIT-H will be hosting Prof Nivedita Menon who will be delivering a talk on ""Is science a 'culture'? Feminist deconstruction of objectivity"" https://t.co/AenCmZt7if"
824613163542867969,2017-01-26 13:41:13,0,IIIT Hyd was a host to Prof. Venkatesan Guruswami who delivered a talk on 'Progress in Error-Correction: New Codes for Old Noise Models'. https://t.co/XUvIamSeG2
824609808867270656,2017-01-26 13:27:53,0,"IIIT Hyderabad was a host to Prof. Venkatesan Guruswami, a distinguished faculty from Carnegie Melon (cont) https://t.co/J35F4nR4ce"
823541500508127238,2017-01-23 14:42:49,1,IIIT Hyderabad will be hosting Prof.Venkatesan Guruswami delivering a talk on 'Progress in Error-Correction: New Codes for Old Noise Models' https://t.co/Cu7TTfbxBQ
821617022165516289,2017-01-18 07:15:37,0,"The Kohli Research Block was inaugurated on Jan 16th, 2017 by ShriK T Rama Rao along with Shri N Chandrasekaran, Shri F C Kohli &amp; Prof Reddy https://t.co/7KhzjH3HKR"
821611683135229952,2017-01-18 06:54:24,1,The Kohli Center on Intelligent Systems (KCIS) was established at International Institute of Information (cont) https://t.co/DRAuxMXOBs
820658192170397696,2017-01-15 15:45:34,0,"IIIT-H IEEE in collab with IEEE Young Professionals, organized an expert talk on 'Sparse representation' by Mr. Vishwanath Saragadam. https://t.co/82M9VGR0xi"
820655957961297920,2017-01-15 15:36:42,1,"IIIT-H IEEE Students' Branch in collaboration with IEEE Young Professionals Hyderabad, organized an expert (cont) https://t.co/LXtF3D0jJN"
820621756289335298,2017-01-15 13:20:47,1,"Inauguration of 'Kohli Research Block' on Jan 16, 2017 10 am onwards at IIIT Hyderabad. https://t.co/84U7XfRAC4"
820615807101177856,2017-01-15 12:57:09,0,IIIT Hyderabad hosted Microsoft Academia Accelerator for this year's first https://t.co/9YVJuZLunJ. There (cont) https://t.co/NpRLWpSQTK
820615689383788548,2017-01-15 12:56:41,1,IIIT Hyderabad hosted Microsoft Academia Accelerator for this year's first https://t.co/9YVJv035fh. https://t.co/UZHBy1R5Zj
820510705346482176,2017-01-15 05:59:31,0,"@iiit_hyderabad will be hosting Dr. Lavanya Ramapantulu on Janurary 18th, 2017 at 104-Himalaya at 4:00PM. https://t.co/h0ZenA0PnZ"
820319373223071744,2017-01-14 17:19:14,1,IIIT Hyderabad hosted Dr. Nandini Sundar. Read more  about the talk as covered by The Hindu over here: https://t.co/ATHl5om8kl
820319304591740930,2017-01-14 17:18:57,0,"IIIT Hyderabad hosted Dr. Nandini Sundar of DSE, DU who delivered a talk on ‘Not human, not animal’: does (cont) https://t.co/GOkqh12eBP"
820317775323230208,2017-01-14 17:12:53,7,"IIIT Hyderabad hosted Dr. Nandini Sundar of DSE, DU who delivered a talk on ‘Not human, not animal’: does India have room for the adivasi? https://t.co/3WVpGxuVSJ"
819071538179768320,2017-01-11 06:40:46,0,"IIIT Hyderabad hosted a talk on 'Meditation:  Antidote for Stress, Anxiety, and Fear' by Swami Smaranananda Giri. https://t.co/D10xuxXv8y"
819070930441932800,2017-01-11 06:38:22,1,"IIIT Hyderabad hosted a talk on 'Meditation: Antidote for Stress, Anxiety, and Fear' by Swami (cont) https://t.co/qRkGySSYFr"
819069917605470208,2017-01-11 06:34:20,0,IIIT Hyderabad hosted a talk on 'Scalable Multiagent Planning using Probabilistic Inference' by Dr Akshat Kumar. https://t.co/k39EZ5wfno
817416203614289921,2017-01-06 17:03:04,0,IIIT Hyderabad hosted a talk on 'Scalable Multiagent Planning using Probabilistic Inference' by Dr Akshat Kumar. https://t.co/di3TG9fIyt
817415539362594817,2017-01-06 17:00:26,0,IIIT Hyderabad hosted a talk on 'Scalable Multiagent Planning using Probabilistic Inference' by Dr Akshat (cont) https://t.co/qUSl7TUuBp
817414263228624896,2017-01-06 16:55:21,0,"Prof.  P.J. Narayanan, Director, IIIT Hyderabad received the prestigious INAE  Fellowship at New Delhi on December 9th, 2016. https://t.co/RTOGQ95je0"
